ENT,Mandibular osteotomy,705,705,705.0,0.0,1
ENT,Reconstruction of larynx,55,75,65.0,10.0,2
ENT,"Nasal polypectomy, single",5,125,37.22,36.33,9
ENT,Rhinoplasty,85,515,208.92,116.84,12
ENT,Palatoplasty without PF,15,70,41.5,17.32,10
ENT,Oral tumor excision with RND,70,1345,674.56,209.68,142
ENT,Ex of nasopharyngeal tumor,50,263,137.83,68.79,6
ENT,C-W-L & ethmoidectomy,240,240,240.0,0.0,1
ENT,Ear F.B.removal otoscope,10,49,29.5,19.49,2
ENT,Oral incisional biopsy - soft,50,50,50.0,0.0,1
ENT,Fiberoptic laryngoscopy,5,210,78.38,56.31,16
ENT,Excision of ranula,10,145,40.72,37.98,18
ENT,Intranasal cauterization,10,49,26.33,16.52,3
ENT,Portocavo shunt(H-graft),50,50,50.0,0.0,1
ENT,Supraglottic laryngectomy,440,440,440.0,0.0,1
ENT,Larynx F.B. removal,55,55,55.0,0.0,1
ENT,CO2 laser -Endolaryngeal micro.,40,40,40.0,0.0,1
ENT,Myringoplasty(including skin gra,85,88,86.5,1.41,2
ENT,Esoph. mercury dilatation,60,150,105.0,45.0,2
ENT,"Choanal plasty, trans nasal",35,90,58.0,22.49,5
ENT,Re-implant parathyroid gland,185,295,240.0,55.0,2
ENT,Biopsy nose soft tissue,0,147,33.79,34.73,19
ENT,Oral incisional biopsy - hard,20,47,33.5,13.49,2
ENT,Oral excisional biopsy > 2cm,5,55,29.6,16.8,10
ENT,"Ear F.B.removal otoscope,anesth",2,155,36.0,38.04,14
ENT,"Thyroid cartilage plasty, 1 typ",65,205,110.83,49.61,6
ENT,Extirp.benign tumors palate/ton,15,15,15.0,0.0,1
ENT,Enucl thyroid cyst/nodule,100,100,100.0,0.0,1
ENT,Remove benign tumor of esoph.,75,450,211.67,169.13,3
ENT,Reconstruction of trachea,100,480,267.5,150.35,4
ENT,Excision of brachial cyst,60,60,60.0,0.0,1
ENT,Complicated epistaxis,10,20,15.0,5.0,2
ENT,Lymph nodes Puncture,5,80,31.14,23.62,7
ENT,"Gastrotomy, exploration",35,275,136.25,99.14,4
ENT,Endoscopy function sinus surg.,27,352,100.54,75.9,28
ENT,Sialolithotomy - In duct,18,135,41.92,30.9,12
ENT,Laryngoscopy ex.tumor,25,355,96.97,76.08,29
ENT,"Composite resection, oral cance",270,955,537.0,249.89,5
ENT,Myringoplasty under microscope,22,105,60.83,26.56,6
ENT,Lateral rhinotomy,140,140,140.0,0.0,1
ENT,"Removal of lithiasis, com.",10,10,10.0,0.0,1
ENT,Submucosal diathermy,20,50,35.0,15.0,2
ENT,I & D - Intraoral,35,120,69.0,24.78,10
ENT,Hemangioma excision < 2cm,5,50,29.17,17.17,6
ENT,Mastoidectomy (simple),80,306,189.89,80.79,9
ENT,"DaVinci-Wide excision-soft,tumor",95,990,388.33,286.7,6
ENT,"Nasal turbinate,ele.cauter.(U/B",60,60,60.0,0.0,1
ENT,Temporal bone mastoidectomy dis,325,750,578.2,142.04,5
ENT,Esophageal endoscopy,36,190,87.13,51.01,8
ENT,"DaVinci-Ex of tumor,benign,large",235,645,359.5,141.24,6
ENT,C. laryngoscopy ex. tumor-epiglo,25,249,69.53,40.39,96
ENT,Bronchoscopy,15,110,60.2,36.82,5
ENT,Pansinusectomy,20,356,120.32,60.27,305
ENT,"Nasal polypectomy, multiple",10,45,29.86,12.06,7
ENT,"C. Laryngoscopy ex. tumor, vocal",15,406,69.78,45.7,239
ENT,"Laryngoscopy, direct",25,239,90.0,62.47,19
ENT,Oral infection - Sequestrectomy,35,120,69.09,21.8,23
ENT,Removal of nasal packing,45,45,45.0,0.0,1
ENT,COOK
ENT,Endoscopic laryngeal foreign re,15,145,53.75,53.19,4
ENT,Carotid body tumor surgery,130,130,130.0,0.0,1
ENT,Arytenoidectomy,125,125,125.0,0.0,1
ENT,"Hemilaryngectomy, horizontal",131,725,424.75,211.21,4
ENT,Tracheoplasty,150,335,242.5,92.5,2
ENT,Antrostomy for maxillary sinus,85,85,85.0,0.0,1
ENT,Laser treatment for nasal aller,25,25,25.0,0.0,1
ENT,Myringotocmy without microscop,10,35,22.5,12.49,2
ENT,Tongue cancer ex.&RND,215,1040,701.25,252.53,16
ENT,Exploratory tympanotomy,45,340,161.5,81.35,8
ENT,"DaVinci use fee, 3 TORS",245,522,316.25,118.8,4
ENT,V-LOC 90 Wound Closure Device,95,95,95.0,0.0,1
ENT,Facial nerve decompression,210,350,271.67,58.35,3
ENT,Ex. branchial cleft sinus/cyst,50,197,112.33,62.05,3
ENT,"Simple F.B. removal, ENT",25,25,25.0,0.0,1
ENT,Mandibulectomy - Partial (each),135,865,465.83,267.06,6
ENT,Hemi.-vertical(lateral/anterior,55,335,146.5,95.77,8
ENT,"Biopsy, soft tissue",5,59,23.0,25.46,3
ENT,Parathyroidectomy+autotransplant,210,219,214.5,4.47,2
ENT,CO2 laser for allergic rhinitis,10,92,39.0,21.06,13
ENT,"Esophageal foreign body,com.",45,70,57.5,12.49,2
ENT,Suprahyoid dissection,95,627,361.0,266.0,2
ENT,"Laryngectomy total,neck dissect",375,605,490.0,115.0,2
ENT,"Turbinectomy, toatl or partial",190,190,190.0,0.0,1
ENT,S.M.T. - unil,10,41,29.0,11.64,4
ENT,Nasopharyngeal exploration,73,137,105.0,32.0,2
ENT,Tonsillectomy bleeding check,51,149,101.83,38.91,6
ENT,"Polypectomy,middle ear",35,35,35.0,0.0,1
ENT,Frenectomy - simple method,9,9,9.0,0.0,1
ENT,Mandibulectomy - Hemi (each),143,143,143.0,0.0,1
ENT,"MIS Endoscopic BDET, unil.",50,55,52.5,2.45,2
ENT,Debridement & change dress 36-5,20,195,93.2,57.76,5
ENT,"DaVinci use fee,4 Thyroidectomy",690,690,690.0,0.0,1
ENT,"MIS Endoscopic BDET, bil.",43,71,57.0,14.0,2
ENT,Ear canal plasty operation,250,250,250.0,0.0,1
ENT,Sialolithotomy - In gland,39,85,62.0,23.0,2
ENT,Glossectomy (total),790,790,790.0,0.0,1
ENT,Radical lymphadenectomy,214,214,214.0,0.0,1
ENT,Saucerization,11,11,11.0,0.0,1
ENT,Retrograde esoph. dilatation,58,58,58.0,0.0,1
ENT,Reduction Rhinoplasty,40,47,43.5,3.46,2
ENT,Local Flap < 1cm,42,42,42.0,0.0,1
ENT,"OP removal tooth/F.B., maxillar",25,25,25.0,0.0,1
ENT,Ex of tumor from maxillary sinus,52,135,93.5,41.5,2
ENT,"Face,neck-every 5cm2 increase",161,161,161.0,0.0,1
ENT,Vidian neurectomy,90,134,120.5,17.94,4
ENT,Endoscopic thermocoagulation,60,60,60.0,0.0,1
ENT,Transtympanic transmastoid laby,465,465,465.0,0.0,1
ENT,Soft tissue biopsy (superficial),9,286,102.5,107.78,4
ENT,Siaload.-superficial/benign,35,35,35.0,0.0,1
ENT,Endoscopic inj Eustachian tubopl,70,70,70.0,0.0,1
ENT,Sphenoidectomy,75,75,75.0,0.0,1
ENT,"SMR + SMT, UNIL",113,113,113.0,0.0,1
ESUR,Open drainage,30,270,77.19,44.72,53
ESUR,Endobronchial dilatation,15,190,74.17,60.85,6
ESUR,Laparoscopic jejunostomy,40,335,156.75,71.6,20
ESUR,Enterolysis + Resect + Anas,105,690,253.56,143.47,16
ESUR,Esophagostomy,55,365,212.14,113.95,7
ESUR,Endoscopic esophageal dilation,30,115,55.05,21.38,22
ESUR,T-tube cholangiography,5,150,32.25,27.49,32
ESUR,Repair Ventral hernia+mesh,40,385,140.82,73.35,51
ESUR,"Esophageal reconstruction, colon",230,655,369.0,152.1,5
ESUR,"Endo. cystolitholapaxy,com.",10,905,90.21,107.32,80
ESUR,Laparoscopic gastric partition,80,325,163.52,65.78,21
ESUR,Reg.fasciectomy-primary closure,20,75,40.0,24.83,3
ESUR,Esophagogastric fistula closure,30,30,30.0,0.0,1
ESUR,Esophageal balloon cath. dilata,20,105,48.45,27.08,11
ESUR,Colostomy closure,50,335,176.44,97.42,18
ESUR,Removal Intraabd foreign body,25,110,55.43,29.33,7
ESUR,Drainage abdominal wall abscess,15,55,30.0,17.8,3
ESUR,Tracheal stent intubation,35,150,97.0,45.45,5
ESUR,Balloon dilatation of Esophagea,10,90,49.27,24.84,11
ESUR,Debridment 5-10cm2,25,25,25.0,0.0,1
ESUR,Chest wall resection > 10cm,75,180,116.0,36.52,5
ESUR,Ex. urachus or its fistula,65,183,110.6,42.84,5
ESUR,Bronchoscopy FB removal,15,174,66.21,46.8,14
ESUR,Removal Intraabd tumor - Benign,165,287,225.5,58.08,4
ESUR,Hepatorrhaphy > 5 cm,85,85,85.0,0.0,1
ESUR,Splenectomy,100,173,132.67,27.58,6
ESUR,Exploratory thoracotomy & biopsy,120,120,120.0,0.0,1
ESUR,"Repair abd.wall injury,simple",45,45,45.0,0.0,1
ESUR,Bronchofiberscopy,5,255,75.75,75.37,16
ESUR,Esophageal bougination,10,75,38.36,17.13,11
ESUR,Immobiliz.of rib fracture,70,75,72.5,2.45,2
ESUR,Painless upper GI endoscopy,10,80,35.0,22.11,9
ESUR,Wide ex. malignant chest wall,47,568,169.33,146.95,12
ESUR,Drain pancrea abs/cyst/pan'tis,130,145,137.5,7.48,2
ESUR,"GI, Painless scopy (payself)",20,35,27.5,7.48,2
ESUR,Local resection of lung,60,190,125.0,65.0,2
ESUR,BioEnterics intragastic ballob i,5,35,18.76,7.04,17
ESUR,Laparoscopic subtotal gastrecto,43,525,157.49,83.4,77
ESUR,Repair of tracheobronchial w'd,345,345,345.0,0.0,1
ESUR,Removal of BIB,5,31,18.95,7.16,21
ESUR,Thymectomy,157,157,157.0,0.0,1
ESUR,"Endoscopic FB removal, esophagu",30,185,107.5,77.5,2
ESUR,TRACHEAL/BRONCHIAL STENT,95,95,95.0,0.0,1
ESUR,Repair hip hernia no bowel rese,51,95,73.0,22.0,2
ESUR,Repair Idiopathic Gastric Perfo,53,53,53.0,0.0,1
ESUR,Closure of gastric fistula,56,145,100.5,44.5,2
ESUR,Laparoscopic sleeve gastrectomy,72,150,111.0,39.0,2
ESUR,C.S. in complications pregnanc,231,231,231.0,0.0,1
ESUR,Cholecystostomy(hepaticostomy),131,131,131.0,0.0,1
ESUR,"Laryngectomy total,neck dissect.",840,1235,1037.5,197.5,2
ESUR,"Repair abd.wall injury,exten.",105,105,105.0,0.0,1
ESUR,Implantation of BIB system,5,22,13.67,5.05,6
ESUR,Painless upper GI endoscopy(pays,8,8,8.0,0.0,2
ESUR,Esophagotomy,50,50,50.0,0.0,1
GS,Drain Intraabd abscess,15,370,142.73,69.2,70
GS,Laparoscopic cholecystectomy,24,514,96.11,46.99,2222
GS,Laparoscopic appendectomy,25,335,87.08,36.06,904
GS,Enterolysis + Bowel Decomp,55,488,161.69,90.5,45
GS,Modified Radical Mastectomy,105,600,204.19,100.08,101
GS,"Thyroidectomy, unilateral",60,420,154.29,58.31,421
GS,Repair Inguinal hernia no bowel,15,415,91.27,45.39,968
GS,Laparoscopic subtotal gastrectom,40,704,184.49,115.06,199
GS,Port-A set up,10,356,82.07,37.74,2329
GS,Partial hepatectomy,60,750,252.12,129.18,300
GS,Small intestine resec. & anasto,85,510,196.04,92.67,24
GS,Ex/Enucle pancreatic tumor/cyst,140,334,226.0,69.82,4
GS,Enterolysis,40,320,155.19,68.15,52
GS,"Simple mastectomy,unil",40,725,182.95,129.09,269
GS,Repair Inguin hern+bowel resect,100,215,142.1,33.66,10
GS,"Simple mastectomy,bilateral",95,370,207.5,77.98,14
GS,CAPD Catheterization,30,125,58.14,18.23,77
GS,Drainage of lesion,20,20,20.0,0.0,1
GS,"Partial mastectomy,unil",10,580,84.87,55.48,789
GS,Repair of umbilical hernia,7,275,83.57,49.83,75
GS,"Partial mastectomy,bilateral",25,735,117.35,130.6,43
GS,Intra ductal papilloma excision,35,110,58.75,23.81,8
GS,Total gastrectomy L.N. dissec.,70,991,321.09,156.25,55
GS,Segmental hepatectomy- 2 segmen,95,670,285.28,135.22,65
GS,Tube enterostomy/tube cecostomy,35,290,120.39,57.0,114
GS,Removal axillary lymphnode,20,563,97.61,72.13,79
GS,Breast tumor excision bilateral,40,130,85.4,21.67,20
GS,Laparoscopy,30,825,160.1,114.38,300
GS,"Repair Inguinal hernia, scarf-no",45,335,120.0,65.68,40
GS,"Orchiopexy undescended testis,U",50,190,107.07,31.12,29
GS,Myringotomy,24,185,102.25,67.04,4
GS,"Endoscopic mucosal resection,EM",5,602,68.3,63.88,198
GS,Gastrorrhaphy,45,568,155.74,85.95,31
GS,"Laparoscopy, Pyeloplasty",125,503,339.75,133.41,8
GS,Simple frenectomy,1,50,9.72,8.37,39
GS,Hydrocele & Inquinal hernia ope,30,219,77.88,38.89,25
GS,Wound Repair - Small,4,120,38.88,25.97,26
GS,"High ligation, left",60,60,60.0,0.0,1
GS,Parathyroidectomy-simple,60,245,111.68,41.41,38
GS,Laparoscopic herniorrhaphy,25,460,129.63,63.0,660
GS,"Repair Inguinal hernia, relapse-",60,205,118.97,38.49,29
GS,Subtotal gastrectomy L.N. disse,67,579,292.91,101.66,100
GS,Segmental hepatectomy- 1 segmen,55,760,301.09,155.1,35
GS,U. thyroidectomy+sub. throidecto,72,580,179.37,76.97,226
GS,Total Parathyroidectomy,85,255,165.22,40.57,122
GS,Trunk tumor Excision > 10 cm,29,813,117.37,113.72,71
GS,"Local excision,ulcer/tumor",15,400,117.95,72.19,66
GS,Left lobectomy,132,610,289.52,116.62,23
GS,Breast tumor excision unil,10,250,56.22,38.8,149
GS,Whipple operation,140,1310,427.55,155.35,85
GS,Choledocholithotomy+ T-tube,60,415,197.96,77.23,26
GS,Hepatorrhaphy+Bile Drain,195,195,195.0,0.0,1
GS,Anti-reflux subtrigonal injecti,25,95,50.35,18.02,20
GS,Baker's cyst operation,135,155,145.0,10.0,2
GS,Cholecystectomy,73,485,191.31,95.54,54
GS,Gynecomastia excision bilat,175,175,175.0,0.0,1
GS,Revision of gastrojejunostomy,80,460,230.0,141.77,4
GS,Resection of intestinal polyp,60,60,60.0,0.0,1
GS,Breast tumor exc.-needle localig,35,130,73.0,33.56,5
GS,Fluoroscopy,15,35,22.0,6.78,5
GS,Removal Intraabd tumor - Malign,55,1035,250.09,187.56,33
GS,Removal cervical lymphnode,32,95,61.35,17.62,23
GS,Repair Ventral hernia no bowel R,5,396,109.96,66.89,52
GS,"Panendoscopy, upper GI",5,120,33.73,31.28,22
GS,Subcutaneous mastectomy,105,230,153.33,54.82,3
GS,Choledochocyst excision.,250,580,447.2,109.83,5
GS,"Orchiopexy, BILAT",50,505,121.81,83.44,31
GS,Transrectal polypectomy,14,110,43.71,23.71,58
GS,"Simple closure, duodenum",80,285,158.88,50.67,16
GS,Ex of subcutaneous tumor < 2 cm,5,152,40.04,26.3,72
GS,Operative Cholangiography,9,100,42.0,37.34,7
GS,Wound treatment > 10cm,85,85,85.0,0.0,1
GS,Circumcision (pay self),20,120,59.56,20.32,34
GS,Appendectomy,105,240,151.25,41.29,8
GS,"Ex. abdominal wall tumor, malign",55,600,331.67,222.57,3
GS,"Repair Ventral hernia, scarf-no",35,129,88.8,32.52,5
GS,"Orchiopexy, UNIL",40,160,108.71,31.91,21
GS,"Thyroidectomy, bilateral",70,460,220.65,85.54,110
GS,Breast needle tumor biopsy,8,140,55.1,40.81,21
GS,Total gastrectomy,110,410,273.31,84.74,16
GS,Pancreas Biopsy,65,115,86.67,20.94,3
GS,Gastrectomy total +splenectomy,315,315,315.0,0.0,1
GS,Removal Retroperit tumor - Malig,60,780,302.29,149.28,31
GS,Pylorus sparing whipple operatio,305,600,441.43,96.61,7
GS,Drainage of subphrenic abscess,90,225,173.33,59.48,3
GS,Choledochotomy + T-tube,25,265,175.0,79.81,5
GS,Deep enteroscopy,195,200,197.5,2.45,2
GS,Distal Pancreatectomy,80,420,223.31,73.55,36
GS,Parathyroidectomy re-exploration,58,121,86.83,24.55,6
GS,Right lobectomy,40,1365,382.72,200.04,61
GS,Gastrojejunostomy,45,390,153.61,90.6,18
GS,Red Intussusception+Resect+Anas,55,180,121.67,51.36,3
GS,"TAH, SSVS, CCAP",100,295,197.5,97.5,2
GS,Reduction of intussusception,55,390,110.38,83.35,13
GS,Partial nail renoral & matricet,40,60,50.0,10.0,2
GS,Soft tissue release - neck,85,85,85.0,0.0,1
GS,Muscle (myocutaneous),335,335,335.0,0.0,1
GS,"Imperforated anus, high type",320,370,345.0,25.0,2
GS,Laparos. choledochotomy & T-tub,160,315,227.0,54.46,5
GS,Radical axillary L.N. dissectio,85,355,172.5,72.67,14
GS,"Choledochoscopic Tx, 1st",40,140,87.0,38.55,5
GS,"Salpingectomy, laparoscopic",45,293,146.88,80.87,8
GS,Mucocele Excision,0,65,27.0,19.07,8
GS,Laparoscopic CBD exploration,115,410,206.24,82.37,29
GS,"Ureteroneocystostomy, bilat",230,470,306.67,73.48,9
GS,Segmental hepatectomy- 3 segment,285,550,440.17,82.02,6
GS,Replacement of P.E.G.,25,25,25.0,0.0,1
GS,"Radical neck L.N. dissec., unil",40,365,191.05,80.94,21
GS,Sub/hemi gastrectomy GJ Roux-en-,215,455,330.0,115.22,4
GS,Subtotal Parathyroidectomy,55,205,152.17,51.77,6
GS,Repait of intestinal perforatio,75,220,139.0,48.21,5
GS,"I & D, perirectal Abscess",20,80,45.0,20.82,6
GS,DaVinci-Right lobectomy,490,595,542.5,52.5,2
GS,DaVinci-Whipple operation,760,760,760.0,0.0,1
GS,Ex. Necro. enteroco. Res.& Anas,140,355,223.75,79.64,4
GS,Total Ex CBD + Reconstruct,150,615,387.6,183.97,5
GS,Hemangioma excision > 5cm,60,445,170.69,106.76,13
GS,Hepato enterostomy,250,250,250.0,0.0,1
GS,Repair hip hernia no bowel resec,55,100,77.5,16.0,4
GS,DaVinci-Segmental hepatectomy-1,635,635,635.0,0.0,1
GS,Rectal incisional biopsy,95,115,105.0,10.0,2
GS,Ex.inguinal lymphnode,23,340,66.92,63.58,24
GS,Electrocauterization,18,35,29.33,8.0,3
GS,Laparoscopic Splenectomy,80,220,150.67,57.16,3
GS,Fistulography,10,95,46.0,28.79,7
GS,Laparoscopic Nissen Fundoplicati,215,320,268.33,42.88,3
GS,Drainage Append abscess,100,175,137.5,37.5,2
GS,Tot Ex Exhep Bi Duct+Reconstruct,365,365,365.0,0.0,1
GS,Subtotal gastrectomy no vagotom,30,530,181.12,122.47,25
GS,High ligation for varicocele,65,354,132.14,93.91,7
GS,Meckel's diverticulectomy,75,145,116.25,30.07,4
GS,"Choledochoscopy, T-tube/other",15,160,59.57,45.59,7
GS,Cystoscopy,25,425,96.6,113.76,15
GS,Biopsy lymphnode,18,98,54.39,20.28,33
GS,Laparoscopic adhesionolysis,80,545,235.92,129.98,26
GS,Repair Urethro cutaneous fistul,65,90,77.5,12.49,2
GS,"Pyloromyotomy, Fredet-Ramstedt",63,143,99.8,28.97,5
GS,"Cong. Megacolon, total ananglio",520,520,520.0,0.0,1
GS,Wedge resection of liver,210,415,269.17,68.4,6
GS,OP choledochoscopy removal stone,35,35,35.0,0.0,1
GS,"Gastrotomy, suture-lig bleeders",225,264,241.33,16.52,3
GS,"Orchiopexy undescended testis,Bi",90,135,118.33,20.12,3
GS,Baker s cyst operation,85,85,85.0,0.0,1
GS,"Removal foreign body,simple",10,50,30.0,13.78,5
GS,Enterocolostomy,47,265,131.71,80.83,7
GS,Inc.& drainage(Inc.abscess ex.),36,65,53.75,10.95,4
GS,Liver transplantation,170,1020,687.8,232.02,15
GS,Choledochojejunostomy,134,525,310.67,135.51,6
GS,"Donor hepatectomy,cadaveric liv",241,500,352.09,80.6,11
GS,Sub/hemi gastrectomy GJ no vagot,170,170,170.0,0.0,1
GS,Int Drain pancreas cyst to Stom,105,105,105.0,0.0,1
GS,"Resection & anastomosis,instest",110,480,286.75,140.49,4
GS,"Imperforated anus, low type",105,120,112.5,7.48,2
GS,Sentinel lymph node biopsy,60,130,78.33,21.71,9
GS,Esophagoplasty repair T-E fistu,225,455,306.67,105.06,3
GS,"Radical neck L.N. dissec.,bilat",325,675,545.5,134.02,4
GS,"Distal Pancreatectomy,splen-reta",182,350,262.33,68.78,3
GS,"Liver biopsy, Laparotomy",85,85,85.0,0.0,1
GS,Upper GI panendoscopic ploypect,32,127,73.17,32.86,6
GS,"Reduction mammoplasty sim, unil",120,120,120.0,0.0,1
GS,Ex.Urachal duct/fistula partial,60,220,104.0,59.53,5
GS,"Sacrococcygeal tumor, extensive",100,770,358.5,261.44,4
GS,Meckel s diverticulectomy,180,180,180.0,0.0,1
GS,D & C of wound-minor < 5 cm,20,80,41.67,27.17,3
GS,ROUX-EN-Y hepaticojejunostomy,140,665,280.56,145.21,9
GS,Wound treatment < 5cm,20,70,45.0,25.0,2
GS,Microinvasive tissue debridement,270,270,270.0,0.0,1
GS,Entero-enterostomy/duodeno-ente,95,233,164.0,69.0,2
GS,Exploratory antrotomy,105,240,151.25,53.31,4
GS,Electrologzation ef unit,20,20,20.0,0.0,1
GS,"Meconium peritonitsis, simple",330,330,330.0,0.0,1
GS,Body Pancreatectomy,200,354,277.0,77.0,2
GS,"Suture abdorminal eviscera,2 cl",135,135,135.0,0.0,1
GS,DaVinci-Partial hepatectomy,405,405,405.0,0.0,1
GS,Breast cancer IG-ISBT,35,65,53.07,9.02,15
GS,Rectal irrigation,105,140,122.5,17.49,2
GS,Separation of vulvar adhesion,5,15,10.33,4.04,3
GS,Umbilical Granuloma ligation-M<,15,15,15.0,0.0,1
GS,"Adrenalectomy with tumor, UNIL",120,295,207.5,87.5,2
GS,"Abscess incision, each",20,20,20.0,0.0,2
GS,Distal Pancreatectomy DaVinci,332,332,332.0,0.0,1
GS,Encor Biopsy Probe,25,85,55.0,30.0,2
GS,Gastroenterostomy,95,277,185.5,64.73,4
GS,Periproctal abscess drainage,20,20,20.0,0.0,1
GS,"Painless upper GI endoscopy, Ane",13,60,27.2,17.25,5
GS,DaVinci herniorrhaphy,190,240,208.33,22.46,3
GS,Duodenotomy and exploration,475,475,475.0,0.0,1
GS,Laparosco. fenestra-hepatic-cyst,115,115,115.0,0.0,1
GS,"Subtotal thyroidectomy, bilat",135,169,152.0,17.0,2
GS,Sentinel lymph node excision,30,175,78.47,40.19,17
GS,P. mastectomy & sentinel node Ex,50,590,125.28,65.86,221
GS,"M.R.M., unilateral",112,1010,229.15,143.54,54
GS,Repair Ventral hernia no bowel,25,320,130.75,86.1,20
GS,3D imaging Solution System fee,29,505,202.66,104.38,50
GS,Pylorus sparing whipple operati,390,651,536.71,91.98,7
GS,Axillary lymph node dissection,30,380,123.0,87.72,12
GS,"Partial mastectomy, malignant",38,170,103.26,35.21,23
GS,Laparosco. fenestra-hepatic-cys,65,110,87.5,22.49,2
GS,"Simple mastectomy, malignant",128,370,233.15,90.73,13
GS,"Oophorectomy,partial/total, B",195,195,195.0,0.0,1
GS,Segmental hepatectomy- 3 segmen,425,425,425.0,0.0,1
GS,P. mastectomy & axillary LM node,50,321,142.95,65.4,20
GS,PORT ACCESS INFUS SET PN002-3,60,117,80.67,25.76,3
GS,Ex/Inversion Duoden Diverticulu,210,210,210.0,0.0,1
GS,Repair diaphragmatic hernia tran,121,224,158.0,41.32,4
GS,Choledochoscopy and choledochot,20,135,57.57,46.62,7
GS,Laparoscopic Nissen Fundoplicat,167,393,274.6,92.05,5
GS,"Hepatectomy, Remove calculus",240,240,240.0,0.0,1
GS,95% gastrectomy & LN dissection,295,295,295.0,0.0,1
GS,"Body Pancreatectomy, splen-reta",320,320,320.0,0.0,1
GS,Excision of duodenum tumor,187,240,213.5,26.5,2
GS,Splenic artery ligation,566,566,566.0,0.0,1
GS,"M.R.M., bilateral",307,307,307.0,0.0,1
GS,GASTROSTOMY JEJUNAL FEEDING TUB,250,250,250.0,0.0,1
GS,DaVinci-Segmental hepatectomy-2,353,353,353.0,0.0,1
GS,DaVinci-Subtotal gastrectomy L.N,310,310,310.0,0.0,1
GS,"Donor hepatectomy,living liver",538,540,539.0,1.0,2
GS,Repair Ventral hern+bowel resec,160,160,160.0,0.0,1
GS,Ablation hepatic malignancy 3-5c,156,283,219.5,63.5,2
GU,Trocar suprapubic cystostomy,15,130,53.24,29.13,21
GU,Laser lithotripsy,5,415,66.24,42.69,1629
GU,TUI of prostate,25,160,65.0,34.2,18
GU,Fibrocystoscopy,3,422,47.94,37.57,548
GU,"Ureteroneocystostomy, unil",60,618,310.39,137.0,23
GU,HTA-LTURP-Thulium Laser,20,425,133.25,55.47,549
GU,Repair of bladder rupture,125,910,290.0,256.45,7
GU,Optic internal urethrotomy,10,260,54.87,39.01,134
GU,TUR for bladder tumor,5,380,60.3,39.6,906
GU,Laparoscopic nephrectomy,155,1035,292.83,134.56,48
GU,Laparoscopic ureterilithotomy,90,495,222.55,80.82,83
GU,Ex.of vascular - trunk vessels,130,435,306.25,115.94,4
GU,"Laparoscopy, Partial nephrectomy",130,330,257.64,60.56,11
GU,Biopolar TURP/TUVP 5-15gms,40,220,110.35,44.95,23
GU,PCN nephrolithotomy,35,493,135.96,62.28,361
GU,"Vasectomy, pay self",35,220,78.13,55.89,8
GU,Biopolar TURP/TUVP 15-50gms,60,205,119.41,44.81,17
GU,"Laparoscopy, Nephroureterectomy",45,875,364.23,138.46,135
GU,Radical prostatectomy,180,832,414.32,129.86,38
GU,Placement of double J cath.,5,247,50.84,32.96,203
GU,Partial nephrectomy,230,490,322.29,69.43,24
GU,Nephroureterectomy & bladder cuf,175,585,325.4,95.83,50
GU,Segmental resection of U & U-U,65,665,379.77,163.45,13
GU,"Ureterectomy, with bladder cuff",295,515,405.0,110.0,2
GU,"Retrograde pyelography, UNIL",50,120,85.0,35.0,2
GU,Suprapubic cystostomy,30,150,62.28,29.47,18
GU,Debridement & change dress <10%,10,238,59.11,36.5,53
GU,"Orchiectomy, UNIL",55,265,105.11,44.49,38
GU,Electrohydraulic lithotripsy,10,290,61.28,57.12,25
GU,"Ureterolysis, unil",222,255,238.5,16.49,2
GU,Cystoureteroscopy + Tx diagnoti,5,425,59.66,40.89,519
GU,"HTA-LTURP-Thulium Laser, veteran",25,285,128.79,57.87,38
GU,TUI for bladder neck,10,145,50.56,27.51,43
GU,Pelvic L.N. radical dissection,315,925,538.75,236.1,4
GU,Tur prostate gland biopsies,25,400,74.0,88.98,15
GU,Radical nephrectomy & LND,60,740,367.0,151.79,32
GU,Hydrocelectomy,35,153,76.94,27.59,48
GU,"Laparoscopy, Nephropexy",205,315,260.0,55.0,2
GU,Radical orchiectomy & LN,65,214,130.8,40.94,10
GU,Laser for ureteral stricture,45,260,115.64,67.46,14
GU,Rad. cystectomy&urethral pouch,275,945,612.93,139.26,29
GU,TURP 5-15 gms,30,285,113.17,50.55,244
GU,TURP 15-50 gms,60,245,119.92,44.58,12
GU,Ureter catheterization,35,335,110.0,97.88,8
GU,Radical Groin L.N. dissec.,115,212,149.0,44.59,3
GU,Sono guided prostate biopsy,15,335,58.21,61.25,33
GU,Endoscopic ureterotomy,40,80,58.0,16.57,3
GU,Partial amputation of penis,60,95,77.5,17.49,2
GU,Resection of urethral tumor,30,60,43.75,10.82,4
GU,Cystectomy with LN no cystopl.,610,610,610.0,0.0,1
GU,Laparoscopy Renal cyst unroofing,80,295,149.45,60.99,20
GU,"Pelvic exenteration, total",395,951,672.44,161.99,9
GU,Removal of double J cath.,4,195,26.13,25.68,109
GU,Int. dilatation of U. stricture,80,80,80.0,0.0,1
GU,Varico-celectomy,58,220,121.03,36.25,40
GU,Circumcision,32,148,71.0,26.93,41
GU,Biopolar TURP/TUVP >50gms,105,200,148.0,32.34,5
GU,Biopsy penis,25,65,45.0,20.0,2
GU,Laser for GU tract tumor,20,146,77.73,33.3,33
GU,Laparoscopic adrenalectomy,95,457,197.86,69.13,49
